-1,-1,https://twitter.com/jaackelss/status/1247597167520464906,jaackelss,1247597167520464906,i could listen to the red hot chili peppers all day
-1,-1,https://twitter.com/dagobill44/status/1247597236554543104,dagobill44,1247597236554543104,@JoeOrlando_22 @jelynchjr I will agree with each off those ex chicken cutlets but never cold cuts
-1,-1,https://twitter.com/bbfan_ld/status/1247597251314286594,bbfan_ld,1247597251314286594,@ladyvolhoops Anti fog wipes or a little shaving cream on front and back rinse with cold water on a cloth.
-1,-1,https://twitter.com/spotternetwork/status/1247597262915674120,spotternetwork,1247597262915674120,"Spotr 1 miles S of LAWRENCEVILLE VA @ 18:48 UTC Hail (0.75"")&gt;-"
-1,-1,https://twitter.com/KilloudDabaja/status/1247597276308135936,KilloudDabaja,1247597276308135936,"Things aren't looking good this morning with all the sad news. So I made the sunshine because people are saying they couldn't find it today. #TuesdayMorning #TuesdayThoughts #tuesdayvibes
#sunshine 
#communityspirit https://t.co/3UpJOUPdfw"
-1,-1,https://twitter.com/tattooedreams/status/1247597289948004352,tattooedreams,1247597289948004352,"Moon and rising in house 2
Sun in 1 lol"
-1,-1,https://twitter.com/greglant77/status/1247597315441004544,greglant77,1247597315441004544,Day 2 of self quarantine is about like day 1. Still feeling chilly and fatigued. Sore throat is better still have a headache. Wife and kids seem to be just fine.
-1,-1,https://twitter.com/NatFlorette/status/1247597320155410434,NatFlorette,1247597320155410434,California’s weather is giving me whiplash w how fast it keeps changing up
-1,-1,https://twitter.com/kelseepitman/status/1247597326258049026,kelseepitman,1247597326258049026,You know the Texas weather is back when yesterday it was rainy and today it’s so hot your phone over heats. 🤦🏼‍♀️ @KellianneWX What are you allowing happen out here? https://t.co/AkMn6h42g3
-1,-1,https://twitter.com/RecordHIGH/status/1247597348219490308,RecordHIGH,1247597348219490308,@devgru1980mi @dimmuborgir Nice!! I’m on my Converge cave in ETID Clouds Baroness Botch playlist in sunny 70+ degree weather in Wisco. Riding round town BLASTING it so loud. This is solid vitamin D. Gotta get it in quantity mane. Hope you’re well.
-1,-1,https://twitter.com/davidflaco30/status/1247597350463229952,davidflaco30,1247597350463229952,This summer is gonna be such a hot ass mess
-1,-1,https://twitter.com/WaccoKilla/status/1247597354930274306,WaccoKilla,1247597354930274306,"A study shows that covid can't last 5 minutes at 70°C
I'MMA NEED GLOBAL WARMING TO HEAT THIS BAD BOY UP
DO YOUR THING BABY"
-1,-1,https://twitter.com/PunkNation434/status/1247597389411758080,PunkNation434,1247597389411758080,"going for another walk tonight i just want the sun ☀️ 

i honestly jus want a tan lmao"
-1,-1,https://twitter.com/ellenorepietra/status/1247597436555743235,ellenorepietra,1247597436555743235,Taking advantage of this amazing weather https://t.co/kLzNA9RIZg
-1,-1,https://twitter.com/djHeartAttak/status/1247597533624324097,djHeartAttak,1247597533624324097,Perfect weather to put on some sade and clean the crib/do laundry.
-1,-1,https://twitter.com/biggsdaanimal/status/1247597546597482496,biggsdaanimal,1247597546597482496,Bruh it's hot
-1,-1,https://twitter.com/Jermfree23/status/1247597554486951939,Jermfree23,1247597554486951939,I’m gonna miss the temperature being in the 50’s 60’s and low 70’s😥
-1,-1,https://twitter.com/YeschefR/status/1247597554990288898,YeschefR,1247597554990288898,I be on some Dj Kaled shit when the sun feels THIS beautiful😭. I be like “I love you  thank you” https://t.co/zSvTZHmKpy
